Year,Week,Resort,Visitors,Region,Capacity,Base_Elevation,Lifts,Is_Holiday_Week,Is_Peak_Season,Is_COVID_Period,Is_School_Holiday,Avg_Max_Temp,Avg_Min_Temp,Total_Rainfall,Snow_Making_Days,Ideal_Snow_Days,Snow_Preservation_Days,Snow_Accumulation,Comfortable_Days,Temp_Variability,Extreme_Weather_Days,Utilization_Rate,Visitors_per_Lift,Is_Outlier
2019,9,Mt. Buller,40425,VIC,10000,1805,20,False,True,False,False,4.371428571428572,-1.4285714285714286,9.2,1.0,0.0,4.0,70.0,4.0,5.8,0.0,4.0425,2021.25,False
2019,9,Selwyn,8547,NSW,4000,1614,8,False,True,False,False,6.357142857142857,-0.15714285714285717,9.2,0.0,0.0,1.0,0.0,1.0,6.514285714285714,0.0,2.13675,1068.375,False
2019,9,Thredbo,46665,NSW,12000,1370,15,False,True,False,False,2.9857142857142853,-4.042857142857143,3.8000000000000003,2.0,0.0,7.0,38.0,7.0,7.028571428571429,0.0,3.88875,3111.0,False
2019,9,Perisher,61440,NSW,15000,1720,47,False,True,False,False,6.071428571428571,-5.514285714285714,4.6,0.0,0.0,1.0,0.0,1.0,11.585714285714285,0.0,4.096,1307.2340425531916,False
2019,9,Charlotte Pass,3449,NSW,1500,1765,4,False,True,False,False,,,,,,,,,,,2.2993333333333332,862.25,False
2019,10,Mt. Baw Baw,4004,VIC,5000,1460,7,False,True,False,False,0.7000000000000001,-3.1142857142857143,103.19999999999999,4.0,2.0,7.0,1020.0,7.0,3.814285714285714,0.0,0.8008,572.0,False
2019,10,Mt. Stirling,909,VIC,2000,1400,0,False,True,False,False,,,,,,,,,,,0.4545,909.0,False
2019,10,Mt. Hotham,29531,VIC,8000,1750,14,False,True,False,False,-1.5,-5.042857142857143,0.0,7.0,2.0,7.0,0.0,7.0,3.542857142857143,0.0,3.691375,2109.3571428571427,False
2019,10,Falls Creek,39514,VIC,8500,1600,15,False,True,False,False,-0.2285714285714286,-4.5,39.8,5.0,2.0,7.0,398.0,7.0,4.271428571428571,0.0,4.6487058823529415,2634.266666666667,False
2019,10,Mt. Buller,41156,VIC,10000,1805,20,False,True,False,False,-0.4714285714285714,-4.271428571428571,20.4,5.0,2.0,7.0,204.0,7.0,3.8000000000000003,0.0,4.1156,2057.8,False
2019,10,Selwyn,8538,NSW,4000,1614,8,False,True,False,False,2.157142857142857,-2.814285714285714,23.6,4.0,0.0,4.0,236.0,4.0,4.971428571428571,0.0,2.1345,1067.25,False
2019,10,Thredbo,45330,NSW,12000,1370,15,False,True,False,False,-1.2,-4.771428571428571,20.0,6.0,3.0,7.0,200.0,7.0,3.5714285714285716,0.0,3.7775,3022.0,False
2019,10,Perisher,60344,NSW,15000,1720,47,False,True,False,False,0.9857142857142858,-4.228571428571429,107.4,4.0,2.0,6.0,1074.0,6.0,5.214285714285714,1.0,4.0229333333333335,1283.9148936170213,False
2019,10,Charlotte Pass,3258,NSW,1500,1765,4,False,True,False,False,,,,,,,,,,,2.172,814.5,False
2019,11,Mt. Baw Baw,12128,VIC,5000,1460,7,False,True,False,False,2.757142857142857,-2.0,90.0,3.0,0.0,6.0,582.0,6.0,4.757142857142857,0.0,2.4256,1732.5714285714287,False
2019,11,Mt. Stirling,1455,VIC,2000,1400,0,False,True,False,False,,,,,,,,,,,0.7275,1455.0,False
2019,11,Mt. Hotham,39955,VIC,8000,1750,14,False,True,False,False,-0.32857142857142857,-3.9285714285714284,0.0,6.0,1.0,7.0,0.0,7.0,3.6,0.0,4.994375,2853.9285714285716,False
2019,11,Falls Creek,40569,VIC,8500,1600,15,False,True,False,False,0.9571428571428572,-3.4714285714285715,30.599999999999998,5.0,0.0,7.0,256.0,7.0,4.428571428571429,0.0,4.772823529411765,2704.6,False
2019,11,Mt. Buller,48415,VIC,10000,1805,20,False,True,False,False,1.8000000000000003,-3.314285714285714,21.0,4.0,1.0,7.0,114.0,7.0,5.114285714285714,0.0,4.8415,2420.75,False
2019,11,Selwyn,10785,NSW,4000,1614,8,False,True,False,False,5.185714285714285,-1.157142857142857,3.2,1.0,0.0,4.0,0.0,4.0,6.3428571428571425,0.0,2.69625,1348.125,False
2019,11,Thredbo,59101,NSW,12000,1370,15,False,True,False,False,1.4857142857142858,-4.785714285714286,1.8,5.0,2.0,7.0,2.0,7.0,6.271428571428571,0.0,4.925083333333333,3940.0666666666666,False
2019,11,Perisher,77783,NSW,15000,1720,47,False,True,False,False,4.6571428571428575,-4.428571428571429,9.4,0.0,0.0,5.0,0.0,5.0,9.085714285714285,0.0,5.185533333333334,1654.9574468085107,False
2019,11,Charlotte Pass,4333,NSW,1500,1765,4,False,True,False,False,,,,,,,,,,,2.8886666666666665,1083.25,False
2019,12,Mt. Baw Baw,10255,VIC,5000,1460,7,False,False,False,False,2.7142857142857144,-2.9857142857142853,74.4,4.0,1.0,5.0,462.0,5.0,5.7,0.0,2.051,1465.0,False
2019,12,Mt. Stirling,1542,VIC,2000,1400,0,False,False,False,False,,,,,,,,,,,0.771,1542.0,False
2019,12,Mt. Hotham,37905,VIC,8000,1750,14,False,False,False,False,0.9285714285714286,-5.042857142857143,0.0,4.0,2.0,7.0,0.0,7.0,5.971428571428571,0.0,4.738125,2707.5,False
2019,12,Falls Creek,38230,VIC,8500,1600,15,False,False,False,False,2.8000000000000003,-4.285714285714286,64.2,3.0,1.0,5.0,332.0,5.0,7.085714285714286,0.0,4.49764705882353,2548.6666666666665,False
2019,12,Mt. Buller,44315,VIC,10000,1805,20,False,False,False,False,2.2714285714285714,-4.171428571428572,54.2,4.0,1.0,5.0,470.0,5.0,6.442857142857143,0.0,4.4315,2215.75,False
2019,12,Selwyn,10147,NSW,4000,1614,8,False,False,False,False,4.814285714285714,-1.4428571428571428,60.0,2.0,0.0,3.0,228.0,3.0,6.257142857142857,0.0,2.53675,1268.375,False
2019,12,Thredbo,53915,NSW,12000,1370,15,False,False,False,False,-0.4714285714285714,-5.1000000000000005,15.8,6.0,2.0,7.0,158.0,7.0,4.628571428571428,0.0,4.492916666666667,3594.3333333333335,False
2019,12,Perisher,71288,NSW,15000,1720,47,False,False,False,False,3.0714285714285716,-3.014285714285714,74.8,2.0,0.0,6.0,426.0,6.0,6.085714285714286,0.0,4.752533333333333,1516.7659574468084,False
2019,12,Charlotte Pass,3980,NSW,1500,1765,4,False,False,False,False,,,,,,,,,,,2.6533333333333333,995.0,False
2019,13,Mt. Baw Baw,8502,VIC,5000,1460,7,True,False,False,True,4.571428571428571,-1.8142857142857143,24.799999999999997,2.0,0.0,3.0,42.0,3.0,6.385714285714286,0.0,1.7004,1214.5714285714287,False
2019,13,Mt. Stirling,1083,VIC,2000,1400,0,True,False,False,True,,,,,,,,,,,0.5415,1083.0,False
2019,13,Mt. Hotham,33186,VIC,8000,1750,14,True,False,False,True,2.2714285714285714,-4.742857142857143,0.0,2.0,0.0,7.0,0.0,7.0,7.014285714285714,0.0,4.14825,2370.4285714285716,False
2019,13,Falls Creek,35090,VIC,8500,1600,15,True,False,False,True,3.5,-3.628571428571429,4.6,2.0,1.0,5.0,38.0,5.0,7.128571428571429,0.0,4.128235294117647,2339.3333333333335,False
2019,13,Mt. Buller,34454,VIC,10000,1805,20,True,False,False,True,3.4857142857142853,-3.5142857142857147,13.799999999999999,1.0,0.0,6.0,0.0,6.0,7.0,0.0,3.4454,1722.7,False
2019,13,Selwyn,8432,NSW,4000,1614,8,True,False,False,True,7.128571428571428,-1.0714285714285714,0.2,0.0,0.0,1.0,0.0,1.0,8.2,0.0,2.108,1054.0,False
2019,13,Thredbo,45841,NSW,12000,1370,15,True,False,False,True,2.514285714285714,-6.242857142857142,3.0,3.0,2.0,6.0,26.0,6.0,8.757142857142856,0.0,3.8200833333333333,3056.0666666666666,False
2019,13,Perisher,59693,NSW,15000,1720,47,True,False,False,True,4.571428571428571,-6.828571428571428,4.4,2.0,1.0,3.0,22.0,2.0,11.4,0.0,3.9795333333333334,1270.063829787234,False
2019,13,Charlotte Pass,3238,NSW,1500,1765,4,True,False,False,True,,,,,,,,,,,2.1586666666666665,809.5,False
2019,14,Mt. Baw Baw,6878,VIC,5000,1460,7,True,False,False,True,4.557142857142857,-0.2857142857142857,69.6,3.0,0.0,3.0,612.0,3.0,4.8428571428571425,0.0,1.3756,982.5714285714286,False
2019,14,Mt. Stirling,522,VIC,2000,1400,0,True,False,False,True,,,,,,,,,,,0.261,522.0,False
2019,14,Mt. Hotham,27192,VIC,8000,1750,14,True,False,False,True,2.9857142857142853,-1.5285714285714285,0.0,2.0,0.0,5.0,0.0,5.0,4.514285714285714,0.0,3.399,1942.2857142857142,False
2019,14,Falls Creek,30655,VIC,8500,1600,15,True,False,False,True,4.485714285714286,-0.8285714285714285,25.0,2.0,0.0,3.0,154.0,3.0,5.314285714285714,0.0,3.606470588235294,2043.6666666666667,False
2019,14,Mt. Buller,30775,VIC,10000,1805,20,True,False,False,True,4.057142857142857,-0.7571428571428571,53.2,2.0,0.0,3.0,258.0,3.0,4.814285714285715,0.0,3.0775,1538.75,False
2019,14,Selwyn,7077,NSW,4000,1614,8,True,False,False,True,7.357142857142857,2.0,46.8,2.0,0.0,2.0,388.0,2.0,5.357142857142857,0.0,1.76925,884.625,False
2019,14,Thredbo,37957,NSW,12000,1370,15,True,False,False,True,3.057142857142857,-1.9333333333333333,18.6,2.0,1.0,4.0,150.0,3.0,4.7,0.0,3.1630833333333332,2530.4666666666667,False
2019,14,Perisher,49945,NSW,15000,1720,47,True,False,False,True,5.571428571428571,-0.4,60.599999999999994,2.0,0.0,2.0,530.0,2.0,5.971428571428571,0.0,3.3296666666666668,1062.659574468085,False
2019,14,Charlotte Pass,2733,NSW,1500,1765,4,True,False,False,True,,,,,,,,,,,1.822,683.25,False
2019,15,Mt. Baw Baw,6089,VIC,5000,1460,7,False,False,False,False,6.583333333333333,-1.5142857142857142,78.4,1.0,0.0,2.0,440.0,2.0,8.133333333333333,0.0,1.2178,869.8571428571429,False
2019,15,Mt. Stirling,363,VIC,2000,1400,0,False,False,False,False,,,,,,,,,,,0.1815,363.0,False
2019,15,Mt. Hotham,20169,VIC,8000,1750,14,False,False,False,False,4.057142857142857,-2.585714285714286,0.0,2.0,1.0,2.0,0.0,2.0,6.642857142857143,0.0,2.521125,1440.642857142857,False
2019,15,Falls Creek,22832,VIC,8500,1600,15,False,False,False,False,6.214285714285714,-1.3285714285714287,13.6,1.0,1.0,2.0,76.0,2.0,7.542857142857143,0.0,2.6861176470588237,1522.1333333333334,False
2019,15,Mt. Buller,22540,VIC,10000,1805,20,False,False,False,False,5.242857142857143,-1.7857142857142858,27.8,1.0,1.0,2.0,168.0,2.0,7.028571428571429,0.0,2.254,1127.0,False
2019,15,Selwyn,5189,NSW,4000,1614,8,False,False,False,False,8.528571428571428,0.39999999999999997,9.6,1.0,0.0,1.0,92.0,1.0,8.128571428571428,0.0,1.29725,648.625,False
2019,15,Thredbo,28383,NSW,12000,1370,15,False,False,False,False,4.557142857142858,-2.4857142857142853,2.8,1.0,1.0,2.0,24.0,2.0,7.042857142857143,0.0,2.36525,1892.2,False
2019,15,Perisher,37747,NSW,15000,1720,47,False,False,False,False,8.2,-1.9142857142857144,7.4,0.0,0.0,1.0,0.0,1.0,10.114285714285714,0.0,2.5164666666666666,803.1276595744681,False
2019,15,Charlotte Pass,2018,NSW,1500,1765,4,False,False,False,False,,,,,,,,,,,1.3453333333333333,504.5,False
2020,1,Mt. Baw Baw,1074,VIC,5000,1460,7,False,False,True,False,5.6000000000000005,-0.38,17.8,0.0,0.0,3.0,0.0,1.0,5.9,0.0,0.2148,153.42857142857142,False
2020,1,Mt. Stirling,126,VIC,2000,1400,0,False,False,True,False,,,,,,,,,,,0.063,126.0,False
2020,1,Mt. Hotham,2016,VIC,8000,1750,14,False,False,True,False,,,29.4,0.0,0.0,0.0,0.0,0.0,,0.0,0.252,144.0,False
2020,1,Falls Creek,2905,VIC,8500,1600,15,False,False,True,False,4.585714285714286,-0.6142857142857142,26.8,1.0,0.0,4.0,258.0,4.0,5.2,0.0,0.3417647058823529,193.66666666666666,False
2020,1,Mt. Buller,2665,VIC,10000,1805,20,False,False,True,False,4.8999999999999995,-0.39999999999999997,31.4,0.0,0.0,3.0,0.0,3.0,5.3,0.0,0.2665,133.25,False
2020,1,Selwyn,430,NSW,4000,1614,8,False,False,True,False,6.9,2.3714285714285714,37.2,0.0,0.0,1.0,0.0,1.0,4.528571428571429,0.0,0.1075,53.75,False
2020,1,Thredbo,2281,NSW,12000,1370,15,False,False,True,False,4.628571428571428,-2.585714285714286,41.8,1.0,0.0,3.0,418.0,3.0,7.214285714285714,0.0,0.19008333333333333,152.06666666666666,False
2020,1,Perisher,2987,NSW,15000,1720,47,False,False,True,False,6.8999999999999995,-3.857142857142857,42.0,0.0,0.0,1.0,0.0,1.0,10.757142857142856,0.0,0.19913333333333333,63.5531914893617,False
2020,1,Charlotte Pass,161,NSW,1500,1765,4,False,False,True,False,,,,,,,,,,,0.10733333333333334,40.25,False
2020,2,Mt. Baw Baw,544,VIC,5000,1460,7,True,False,True,True,4.142857142857143,0.27142857142857146,18.599999999999998,1.0,0.0,4.0,2.0,4.0,3.8714285714285714,0.0,0.1088,77.71428571428571,False
2020,2,Mt. Stirling,27,VIC,2000,1400,0,True,False,True,True,,,,,,,,,,,0.0135,27.0,False
2020,2,Mt. Hotham,1346,VIC,8000,1750,14,True,False,True,True,,,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.16825,96.14285714285714,False
2020,2,Falls Creek,1931,VIC,8500,1600,15,True,False,True,True,2.9,0.0285714285714286,94.8,1.0,0.0,7.0,314.0,7.0,2.871428571428571,0.0,0.22717647058823529,128.73333333333332,False
2020,2,Mt. Buller,2843,VIC,10000,1805,20,True,False,True,True,2.957142857142857,-6.344131569286608e-17,92.8,1.0,0.0,7.0,16.0,7.0,2.957142857142857,0.0,0.2843,142.15,False
2020,2,Selwyn,311,NSW,4000,1614,8,True,False,True,True,5.557142857142857,1.9857142857142858,66.2,0.0,0.0,3.0,0.0,3.0,3.5714285714285716,0.0,0.07775,38.875,False
2020,2,Thredbo,1666,NSW,12000,1370,15,True,False,True,True,3.3285714285714283,-1.4428571428571428,64.4,2.0,0.0,5.0,498.0,5.0,4.771428571428571,0.0,0.13883333333333334,111.06666666666666,False
2020,2,Perisher,2205,NSW,15000,1720,47,True,False,True,True,4.585714285714286,-1.0857142857142859,78.80000000000001,1.0,0.0,5.0,482.0,5.0,5.671428571428571,0.0,0.147,46.91489361702128,False
2020,2,Charlotte Pass,122,NSW,1500,1765,4,True,False,True,True,,,,,,,,,,,0.08133333333333333,30.5,False
2020,3,Mt. Baw Baw,603,VIC,5000,1460,7,False,False,True,False,2.242857142857143,-1.3428571428571427,59.199999999999996,3.0,0.0,6.0,126.0,6.0,3.585714285714286,0.0,0.1206,86.14285714285714,False
2020,3,Mt. Stirling,24,VIC,2000,1400,0,False,False,True,False,,,,,,,,,,,0.012,24.0,False
2020,3,Mt. Hotham,1416,VIC,8000,1750,14,False,False,True,False,,,12.6,0.0,0.0,0.0,0.0,0.0,,0.0,0.177,101.14285714285714,False
2020,3,Falls Creek,1672,VIC,8500,1600,15,False,False,True,False,1.8142857142857143,-2.857142857142857,17.0,5.0,0.0,7.0,60.0,7.0,4.671428571428572,0.0,0.19670588235294117,111.46666666666667,False
2020,3,Mt. Buller,3537,VIC,10000,1805,20,False,False,True,False,1.6285714285714286,-2.4,31.4,3.0,0.0,6.0,108.0,6.0,4.0285714285714285,0.0,0.3537,176.85,False
2020,3,Selwyn,334,NSW,4000,1614,8,False,False,True,False,3.7285714285714286,-0.6285714285714287,25.0,1.0,0.0,5.0,14.0,5.0,4.357142857142857,0.0,0.0835,41.75,False
2020,3,Thredbo,1787,NSW,12000,1370,15,False,False,True,False,0.6,-4.8999999999999995,1.8,6.0,1.0,7.0,18.0,7.0,5.5,0.0,0.14891666666666667,119.13333333333334,False
2020,3,Perisher,2373,NSW,15000,1720,47,False,False,True,False,3.2857142857142856,-3.8285714285714287,10.799999999999999,2.0,1.0,5.0,68.0,5.0,7.114285714285714,0.0,0.1582,50.48936170212766,False
2020,3,Charlotte Pass,133,NSW,1500,1765,4,False,False,True,False,,,,,,,,,,,0.08866666666666667,33.25,False
2020,4,Mt. Baw Baw,2168,VIC,5000,1460,7,False,False,True,False,3.283333333333333,-1.55,55.8,3.0,0.0,4.0,452.0,4.0,4.833333333333333,0.0,0.4336,309.7142857142857,False
2020,4,Mt. Stirling,93,VIC,2000,1400,0,False,False,True,False,,,,,,,,,,,0.0465,93.0,False
2020,4,Mt. Hotham,4172,VIC,8000,1750,14,False,False,True,False,,,34.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.5215,298.0,False
2020,4,Falls Creek,4208,VIC,8500,1600,15,False,False,True,False,1.3142857142857143,-2.9285714285714284,18.8,4.0,1.0,7.0,172.0,7.0,4.242857142857143,0.0,0.4950588235294118,280.53333333333336,False
2020,4,Mt. Buller,9988,VIC,10000,1805,20,False,False,True,False,1.3714285714285714,-2.3428571428571425,47.6,5.0,0.0,7.0,476.0,7.0,3.7142857142857144,0.0,0.9988,499.4,False
2020,4,Selwyn,969,NSW,4000,1614,8,False,False,True,False,4.233333333333333,-0.6714285714285714,16.2,1.0,0.0,4.0,14.0,4.0,4.233333333333333,0.0,0.24225,121.125,False
2020,4,Thredbo,5251,NSW,12000,1370,15,False,False,True,False,0.05714285714285716,-4.957142857142857,27.4,6.0,1.0,7.0,266.0,7.0,5.014285714285714,0.0,0.4375833333333333,350.06666666666666,False
2020,4,Perisher,6968,NSW,15000,1720,47,False,False,True,False,2.857142857142857,-3.3285714285714287,47.8,2.0,0.0,4.0,210.0,4.0,6.185714285714285,0.0,0.46453333333333335,148.25531914893617,False
2020,4,Charlotte Pass,379,NSW,1500,1765,4,False,False,True,False,,,,,,,,,,,0.25266666666666665,94.75,False
2020,5,Mt. Baw Baw,4055,VIC,5000,1460,7,False,False,True,False,3.3199999999999994,-0.14285714285714285,14.6,2.0,0.0,3.0,128.0,3.0,3.4199999999999995,0.0,0.811,579.2857142857143,False
2020,5,Mt. Stirling,171,VIC,2000,1400,0,False,False,True,False,,,,,,,,,,,0.0855,171.0,False
2020,5,Mt. Hotham,9325,VIC,8000,1750,14,False,False,True,False,0.3666666666666667,-0.9333333333333332,11.0,3.0,0.0,3.0,98.0,3.0,1.3,0.0,1.165625,666.0714285714286,False
2020,5,Falls Creek,7199,VIC,8500,1600,15,False,False,True,False,2.142857142857143,-1.2857142857142858,20.6,3.0,0.0,7.0,106.0,7.0,3.4285714285714284,0.0,0.8469411764705882,479.93333333333334,False
2020,5,Mt. Buller,3537,VIC,10000,1805,20,False,False,True,False,2.585714285714286,-0.8714285714285713,16.200000000000003,3.0,0.0,6.0,162.0,6.0,3.457142857142857,0.0,0.3537,176.85,False
2020,5,Selwyn,1185,NSW,4000,1614,8,False,False,True,False,5.971428571428571,1.3571428571428572,2.8,0.0,0.0,1.0,0.0,1.0,4.614285714285714,0.0,0.29625,148.125,False
2020,5,Thredbo,6327,NSW,12000,1370,15,False,False,True,False,2.0714285714285716,-2.9714285714285715,1.5999999999999999,3.0,0.0,7.0,14.0,7.0,5.042857142857143,0.0,0.52725,421.8,False
2020,5,Perisher,8403,NSW,15000,1720,47,False,False,True,False,4.8,-4.771428571428571,0.8,1.0,0.0,4.0,8.0,4.0,9.571428571428571,0.0,0.5602,178.7872340425532,False
2020,5,Charlotte Pass,457,NSW,1500,1765,4,False,False,True,False,,,,,,,,,,,0.30466666666666664,114.25,False
2020,6,Mt. Baw Baw,2945,VIC,5000,1460,7,False,True,True,False,3.9857142857142853,-0.8500000000000001,88.6,2.0,0.0,5.0,218.0,4.0,5.166666666666667,1.0,0.589,420.7142857142857,False
2020,6,Mt. Stirling,438,VIC,2000,1400,0,False,True,True,False,,,,,,,,,,,0.219,438.0,False
2020,6,Mt. Hotham,15316,VIC,8000,1750,14,False,True,True,False,1.1285714285714286,-2.9,7.800000000000001,5.0,0.0,6.0,78.0,6.0,4.0285714285714285,0.0,1.9145,1094.0,False
2020,6,Falls Creek,8741,VIC,8500,1600,15,False,True,True,False,1.4000000000000001,-2.3000000000000003,29.599999999999998,5.0,0.0,6.0,276.0,6.0,3.7,0.0,1.0283529411764707,582.7333333333333,False
2020,6,Mt. Buller,15619,VIC,10000,1805,20,False,True,True,False,4.057142857142858,-1.8,1.2,2.0,0.0,5.0,10.0,5.0,5.857142857142857,0.0,1.5619,780.95,False
2020,6,Selwyn,1978,NSW,4000,1614,8,False,True,True,False,5.185714285714285,-0.15714285714285717,11.6,0.0,0.0,5.0,0.0,5.0,5.3428571428571425,0.0,0.4945,247.25,False
2020,6,Thredbo,10795,NSW,12000,1370,15,False,True,True,False,0.07142857142857147,-4.614285714285714,60.6,6.0,1.0,6.0,606.0,6.0,4.685714285714285,0.0,0.8995833333333333,719.6666666666666,False
2020,6,Perisher,14350,NSW,15000,1720,47,False,True,True,False,2.8428571428571425,-3.757142857142857,99.4,5.0,0.0,5.0,974.0,5.0,6.6000000000000005,1.0,0.9566666666666667,305.3191489361702,False
2020,6,Charlotte Pass,765,NSW,1500,1765,4,False,True,True,False,,,,,,,,,,,0.51,191.25,False
2020,7,Mt. Baw Baw,1149,VIC,5000,1460,7,True,True,True,True,3.057142857142857,-1.3333333333333333,18.400000000000002,2.0,0.0,4.0,126.0,3.0,4.916666666666667,0.0,0.2298,164.14285714285714,False
2020,7,Mt. Stirling,108,VIC,2000,1400,0,True,True,True,True,,,,,,,,,,,0.054,108.0,False
2020,7,Mt. Hotham,8953,VIC,8000,1750,14,True,True,True,True,3.3000000000000003,-2.442857142857143,4.0,2.0,0.0,5.0,40.0,5.0,5.742857142857143,0.0,1.119125,639.5,False
2020,7,Falls Creek,6964,VIC,8500,1600,15,True,True,True,True,4.042857142857143,-1.342857142857143,5.8,1.0,0.0,5.0,14.0,5.0,5.385714285714286,0.0,0.8192941176470588,464.26666666666665,False
2020,7,Mt. Buller,6805,VIC,10000,1805,20,True,True,True,True,4.585714285714286,-0.6142857142857142,8.6,1.0,0.0,3.0,48.0,3.0,5.2,0.0,0.6805,340.25,False
2020,7,Selwyn,1087,NSW,4000,1614,8,True,True,True,True,6.614285714285715,0.6142857142857142,9.4,1.0,0.0,1.0,40.0,1.0,6.0,0.0,0.27175,135.875,False
2020,7,Thredbo,5849,NSW,12000,1370,15,True,True,True,True,2.457142857142857,-3.085714285714286,7.6,2.0,1.0,7.0,76.0,7.0,5.542857142857143,0.0,0.48741666666666666,389.93333333333334,False
2020,7,Perisher,7748,NSW,15000,1720,47,True,True,True,True,5.314285714285715,-4.271428571428571,17.799999999999997,1.0,0.0,2.0,102.0,2.0,9.585714285714285,0.0,0.5165333333333333,164.85106382978722,False
2020,7,Charlotte Pass,422,NSW,1500,1765,4,True,True,True,True,,,,,,,,,,,0.2813333333333333,105.5,False
2020,8,Mt. Baw Baw,941,VIC,5000,1460,7,True,True,True,True,5.6000000000000005,-0.39999999999999997,78.0,0.0,0.0,2.0,0.0,1.0,6.275,1.0,0.1882,134.42857142857142,False
2020,8,Mt. Stirling,127,VIC,2000,1400,0,True,True,True,True,,,,,,,,,,,0.0635,127.0,False
2020,8,Mt. Hotham,4401,VIC,8000,1750,14,True,True,True,True,4.014285714285714,-1.4000000000000001,4.0,2.0,0.0,5.0,40.0,5.0,5.414285714285714,0.0,0.550125,314.35714285714283,False
2020,8,Falls Creek,3407,VIC,8500,1600,15,True,True,True,True,5.028571428571429,-1.3571428571428572,29.2,0.0,0.0,3.0,0.0,3.0,6.385714285714286,0.0,0.4008235294117647,227.13333333333333,False
2020,8,Mt. Buller,7366,VIC,10000,1805,20,True,True,True,True,5.528571428571429,-0.2857142857142857,1.0,0.0,0.0,2.0,0.0,2.0,5.814285714285715,0.0,0.7366,368.3,False
2020,8,Selwyn,720,NSW,4000,1614,8,True,True,True,True,7.1,1.957142857142857,3.8000000000000003,0.0,0.0,0.0,0.0,0.0,5.142857142857143,0.0,0.18,90.0,False
2020,8,Thredbo,3997,NSW,12000,1370,15,True,True,True,True,3.442857142857143,-2.042857142857143,36.2,2.0,0.0,6.0,336.0,6.0,5.485714285714286,0.0,0.33308333333333334,266.46666666666664,False
2020,8,Perisher,5264,NSW,15000,1720,47,True,True,True,True,6.271428571428572,-2.4714285714285715,62.599999999999994,0.0,0.0,2.0,0.0,2.0,8.742857142857142,0.0,0.3509333333333333,112.0,False
2020,8,Charlotte Pass,286,NSW,1500,1765,4,True,True,True,True,,,,,,,,,,,0.19066666666666668,71.5,False
2020,9,Mt. Baw Baw,834,VIC,5000,1460,7,False,True,True,False,0.5833333333333333,-3.3857142857142857,42.0,4.0,2.0,5.0,334.0,5.0,4.466666666666667,0.0,0.1668,119.14285714285714,False
2020,9,Mt. Stirling,98,VIC,2000,1400,0,False,True,True,False,,,,,,,,,,,0.049,98.0,False
2020,9,Mt. Hotham,3476,VIC,8000,1750,14,False,True,True,False,-1.1142857142857143,-4.785714285714286,10.0,7.0,4.0,7.0,100.0,7.0,3.6714285714285713,0.0,0.4345,248.28571428571428,False
2020,9,Falls Creek,4837,VIC,8500,1600,15,False,True,True,False,-0.04285714285714283,-4.242857142857143,34.0,6.0,2.0,7.0,340.0,7.0,4.2,0.0,0.5690588235294117,322.46666666666664,False
2020,9,Mt. Buller,7312,VIC,10000,1805,20,False,True,True,False,0.3571428571428572,-4.128571428571428,17.2,5.0,2.0,7.0,150.0,7.0,4.485714285714286,0.0,0.7312,365.6,False
2020,9,Selwyn,733,NSW,4000,1614,8,False,True,True,False,3.6,-1.4571428571428573,19.0,2.0,0.0,5.0,30.0,5.0,5.057142857142857,0.0,0.18325,91.625,False
2020,9,Thredbo,4059,NSW,12000,1370,15,False,True,True,False,-0.9571428571428572,-5.171428571428572,32.8,7.0,2.0,7.0,328.0,7.0,4.214285714285714,0.0,0.33825,270.6,False
2020,9,Perisher,5356,NSW,15000,1720,47,False,True,True,False,1.457142857142857,-4.385714285714285,90.0,5.0,2.0,6.0,890.0,6.0,5.8428571428571425,0.0,0.35706666666666664,113.95744680851064,False
2020,9,Charlotte Pass,292,NSW,1500,1765,4,False,True,True,False,,,,,,,,,,,0.19466666666666665,73.0,False
2020,10,Mt. Baw Baw,0,VIC,5000,1460,7,False,True,True,False,4.966666666666667,0.28333333333333327,38.0,0.0,0.0,3.0,0.0,2.0,4.58,0.0,0.0,0.0,False
2020,10,Mt. Stirling,9,VIC,2000,1400,0,False,True,True,False,,,,,,,,,,,0.0045,9.0,False
2020,10,Mt. Hotham,1043,VIC,8000,1750,14,False,True,True,False,2.6714285714285713,-1.4714285714285713,37.199999999999996,3.0,0.0,5.0,42.0,5.0,4.142857142857143,0.0,0.130375,74.5,False
2020,10,Falls Creek,4869,VIC,8500,1600,15,False,True,True,False,3.5285714285714285,-0.9142857142857144,69.2,1.0,0.0,5.0,16.0,5.0,4.442857142857143,0.0,0.5728235294117647,324.6,False
2020,10,Mt. Buller,3812,VIC,10000,1805,20,False,True,True,False,3.942857142857143,-0.38333333333333336,5.2,0.0,0.0,6.0,0.0,5.0,4.3999999999999995,0.0,0.3812,190.6,False
2020,10,Selwyn,445,NSW,4000,1614,8,False,True,True,False,6.857142857142857,1.4285714285714286,38.0,0.0,0.0,3.0,0.0,3.0,5.428571428571429,0.0,0.11125,55.625,False
2020,10,Thredbo,2366,NSW,12000,1370,15,False,True,True,False,1.7142857142857142,-2.8000000000000003,33.0,4.0,0.0,7.0,230.0,7.0,4.514285714285714,0.0,0.19716666666666666,157.73333333333332,False
